datetime,ghi,dni,dhi,temperature,relative_humidity,dew_point,wind_speed,wind_direction,surface_albedo,solar_zenith_angle,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,is_daytime
2015-01-01 10:30:00,0.06565656565656566,0.0,0.10869565217391304,0.3899721448467967,0.6310021466500959,0.4502529510961214,0.2027027027027027,0.9111111111111111,1.0,0.36278336586098187,0.75,0.06698729810778065,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,1.0
2015-01-01 11:30:00,0.11717171717171718,0.0,0.1939799331103679,0.40529247910863514,0.5966557451135464,0.4586846543001686,0.2027027027027027,0.9111111111111111,1.0,0.3475454136015614,0.6294095225512605,0.0170370868554659,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,1.0
2015-01-01 12:30:00,0.08787878787878788,0.0,0.1454849498327759,0.4122562674094708,0.5879561631454073,0.46374367622259693,0.19594594594594592,0.9083333333333333,1.0,0.3518240504428764,0.5000000000000001,0.0,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,1.0
2015-01-01 13:30:00,0.044444444444444446,0.0,0.07357859531772575,0.4094707520891365,0.6132640379618122,0.46880269814502523,0.15540540540540537,0.913888888888889,1.0,0.3751688935595256,0.37059047744873963,0.017037086855465844,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,1.0
2015-01-01 14:30:00,0.03333333333333333,0.0,0.05518394648829431,0.38718662952646243,0.7183369110834934,0.4704890387858347,0.08783783783783783,0.9361111111111111,1.0,0.41502777360756643,0.2500000000000001,0.06698729810778059,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,1.0
2015-01-01 15:30:00,0.025252525252525252,0.0,0.04180602006688963,0.36768802228412256,0.7286182352276578,0.4502529510961214,0.047297297297297286,0.48333333333333334,1.0,0.46757243657108544,0.14644660940672644,0.14644660940672605,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,1.0
2015-01-01 16:30:00,0.0,0.0,0.0,0.36211699164345407,0.7062478815952999,0.4384485666104553,0.02702702702702703,0.14166666666666666,1.0,0.5323524996246809,0.06698729810778081,0.24999999999999978,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
2015-01-01 17:30:00,0.0,0.0,0.0,0.34818941504178275,0.769630550220314,0.4384485666104553,0.040540540540540536,0.3472222222222222,1.0,0.6026872841915629,0.017037086855465844,0.3705904774487397,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
2015-01-01 18:30:00,0.0,0.0,0.0,0.3245125348189415,0.883064060558129,0.43507588532883634,0.08108108108108106,0.44722222222222224,1.0,0.677450833208227,0.0,0.4999999999999999,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
2015-01-01 19:30:00,0.0,0.0,0.0,0.3119777158774374,0.9413625579030618,0.43170320404721746,0.10135135135135134,0.48888888888888893,1.0,0.7543912325476656,0.01703708685546579,0.6294095225512601,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
2015-01-01 20:30:00,0.0,0.0,0.0,0.31894150417827305,0.9316461416789061,0.4384485666104553,0.14189189189189189,0.5166666666666667,1.0,0.8308061852574689,0.0669872981077807,0.75,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
2015-01-01 21:30:00,0.0,0.0,0.0,0.32869080779944293,0.9410236131510563,0.4519392917369308,0.17567567567567566,0.5444444444444445,1.0,0.9026422459090226,0.14644660940672616,0.8535533905932737,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
2015-01-01 22:30:00,0.0,0.0,0.0,0.3356545961002786,0.9632809851994124,0.46543001686340635,0.19594594594594592,0.5722222222222223,1.0,0.962393034078967,0.24999999999999978,0.9330127018922192,0.5086043202025801,0.9999306437314268,0.75,0.9330127018922194,0.0
